,R,CoreCPI,IP,Consumption,Unemp,Credit,Spread,IV_GK,IV_MAR
197512,6.60,0.54,369.386699562498,822.397582746578,8.20260780222225,534.376862945195,1.20,NaN,NaN
197601,5.81,0.72,370.622809244855,823.384836616124,7.93603977500158,533.9411324083,0.97,NaN,NaN
197602,5.91,0.54,372.086249996699,823.302493826425,7.71174129981684,533.609473088207,1.05,NaN,NaN
197603,6.21,0.53,372.328088083127,823.798180783234,7.59334138528593,532.198506384822,1.00,NaN,NaN
197604,5.92,0.35,372.810016726722,824.50957125241,7.6556722996261,531.069050261118,1.04,NaN,NaN
197605,6.40,0.53,373.289633953071,823.787603529608,7.35860277316974,531.56168636261,1.01,NaN,NaN
197606,6.52,0.35,373.528582692809,824.926145731189,7.63623090160088,531.954055299956,1.00,NaN,NaN
197607,6.20,0.70,374.242022104197,825.215936684184,7.75498793783585,531.954055299956,0.96,NaN,NaN
197608,6.00,0.52,374.950407593037,825.39044997976,7.77126554408162,532.29611974608,0.89,NaN,NaN
197609,5.84,0.52,375.185425327532,825.764495820823,7.64347042556938,533.078455668554,0.84,NaN,NaN
197610,5.50,0.51,374.950407593037,825.91734757146,7.68323957643944,533.749000162251,0.90,NaN,NaN
197611,5.29,0.34,376.35229971097,826.495547989765,7.83515330988957,534.563024959865,0.83,NaN,NaN
197612,4.89,0.34,377.505715035499,827.814889057035,7.75054443850927,535.327892462201,1.08,NaN,NaN
197701,5.29,0.68,377.045944110636,827.524901063831,7.48909554769155,535.611446527425,0.97,NaN,NaN
197702,5.47,0.67,378.872478908365,828.078707986845,7.61159687068569,536.45731623251,0.92,NaN,NaN
197703,5.50,0.50,380.443779474821,828.147085789517,7.44738317280742,537.384219163428,0.91,NaN,NaN
197704,5.44,0.50,381.330703248899,828.286229446145,7.17888741991254,537.98051833943,0.85,NaN,NaN
197705,5.84,0.50,382.209829790016,828.563937274206,7.00451021132114,538.76094740268,0.80,NaN,NaN
197706,5.80,0.66,383.08129500026,828.526113406895,7.19929762949956,539.671368840423,0.84,NaN,NaN
197707,5.94,0.33,383.08129500026,829.334939498763,6.90404699078989,540.483720992571,0.87,NaN,NaN
197708,6.37,0.49,383.729945923221,829.277382659798,6.96918463055774,541.645589456508,0.92,NaN,NaN
197709,6.53,0.49,383.729945923221,829.587297681289,6.78813107699114,542.402447917077,0.94,NaN,NaN
197710,6.97,0.32,383.945231259331,830.419797115384,6.77553473926765,543.546720469527,0.93,NaN,NaN
197711,6.95,0.48,384.16005411316,831.026741812486,6.77597041043589,544.367233440741,0.94,NaN,NaN
197712,6.96,0.64,385.227300102237,831.22578597507,6.35479794210427,545.189645447634,0.79,NaN,NaN
197801,7.28,0.64,383.729945923221,830.152165494073,6.43284129549037,546.425544409147,0.76,NaN,NaN
197802,7.34,0.47,384.16005411316,831.600680745407,6.2655572855202,547.855341685097,0.72,NaN,NaN
197803,7.31,0.63,385.862222870103,832.591161325077,6.26854746171804,549.384303082557,0.73,NaN,NaN
197804,7.45,0.78,387.328217711172,833.194736310504,6.08423415440959,550.938833662798,0.74,NaN,NaN
197805,7.82,0.62,387.949981372259,833.588711884361,6.0129936405747,552.501459606154,0.78,NaN,NaN
197806,8.09,0.77,388.567903008854,833.916639890515,5.88838635941819,553.851467242807,0.63,NaN,NaN
197807,8.39,0.61,388.567903008854,833.44235342403,6.1611929804002,555.059244436849,0.63,NaN,NaN
197808,8.31,0.76,388.977739648083,834.338727343049,5.93107081191287,555.94886119589,0.61,NaN,NaN
197809,8.64,0.90,389.385903480048,834.179163608745,5.95846101464079,556.868795622493,0.64,NaN,NaN
197810,9.14,0.75,390.197266957465,834.348245487018,5.76930539386884,557.897482406285,0.56,NaN,NaN
197811,10.01,0.59,391.002100275747,834.709265283924,5.86798246461057,559.057644849292,0.67,NaN,NaN
197812,10.30,0.59,391.800507710569,835.309654739294,5.99947981388897,559.582599981755,0.64,NaN,NaN
197901,10.41,0.73,391.002100275747,834.950799855527,5.87082080013839,560.46985164323,0.70,NaN,NaN
197902,10.24,1.02,391.402100809082,835.436833277397,5.90706397963675,562.148723192937,0.66,NaN,NaN
197903,10.25,0.86,391.800507710569,835.533286851893,5.84095841818929,563.76070589819,0.65,NaN,NaN
197904,10.12,0.71,390.197266957465,834.967354385003,5.82594171178436,566.115329260024,0.64,NaN,NaN
197905,10.12,0.71,391.601502669768,835.25072096736,5.60616678346181,568.047972908637,0.71,NaN,NaN
197906,9.57,0.70,391.601502669768,835.507418193979,5.69487184388081,569.840135570372,0.74,NaN,NaN
197907,9.64,0.84,391.800507710569,835.408585354609,5.71036742157292,571.468944349488,0.65,NaN,NaN
197908,9.98,1.11,390.600493310258,836.485753011254,6.01354951663241,572.489143786644,0.58,NaN,NaN
197909,10.84,0.82,390.600493310258,836.732333577245,5.86563062636217,573.821610697409,0.70,NaN,NaN
197910,12.44,0.95,391.202300542815,836.390214200086,5.95648060548723,574.460446917646,0.72,NaN,NaN
197911,12.39,1.08,390.801498403061,836.644006668988,5.89536158469739,574.808640021273,0.78,NaN,NaN
197912,11.98,1.20,391.202300542815,836.343576758703,5.9524929887632,575.662789720273,0.83,NaN,NaN
198001,12.06,1.31,391.601502669768,837.147353706683,6.27146637638183,576.384223108386,0.81,NaN,NaN
198002,13.92,1.04,391.601502669768,836.306251138898,6.28133874429459,577.759040180092,0.89,NaN,NaN
198003,15.82,1.41,390.600493310258,835.488600420536,6.3217526916067,579.017421526641,0.98,NaN,NaN
198004,13.30,1.14,388.567903008854,834.207760911261,6.90302183111144,579.417147438388,1.13,NaN,NaN
198005,9.39,0.75,385.651029549789,833.720491041596,7.46663674026691,578.47170921522,0.98,NaN,NaN
198006,8.16,1.12,383.945231259331,834.186313701103,7.58381719423113,578.256284745868,0.94,NaN,NaN
198007,8.65,-0.25,383.08129500026,835.042997353814,7.80429082018309,578.622230692946,0.95,NaN,NaN
198008,10.24,0.62,383.729945923221,835.161075062656,7.73166518836656,579.781911658258,0.87,NaN,NaN
198009,11.52,0.98,385.439389259151,835.182314251399,7.48940222973352,580.901298186329,0.93,NaN,NaN
198010,12.49,1.09,387.120101090789,836.420516877443,7.53037568083423,582.626555887075,0.86,NaN,NaN
198011,14.15,1.08,388.977739648083,836.142787543198,7.4585378551242,585.0476853807,0.97,NaN,NaN
198012,14.88,1.18,389.385903480048,836.848434458721,7.18943289365825,586.536263031034,1.10,NaN,NaN
198101,14.08,0.59,388.977739648083,836.876278624388,7.47134948993761,586.618473068122,1.07,NaN,NaN
198102,14.57,0.58,388.362353090645,836.623075706204,7.43796308272205,586.76005598856,0.88,NaN,NaN
198103,13.71,0.58,388.77303128591,836.915711258883,7.35309019557267,587.127236177958,0.87,NaN,NaN
198104,14.32,0.69,389.182029811063,836.557929124095,7.22423686022493,588.468636036253,1.13,NaN,NaN
198105,16.20,0.92,389.792408104864,836.60214036145,7.48384025196389,590.260601062373,1.20,NaN,NaN
198106,14.86,0.91,389.385903480048,837.279150204252,7.47075537842725,591.560889480445,1.09,NaN,NaN
198107,15.72,1.35,389.385903480048,837.073286487299,7.2432661483474,592.687269121481,1.10,NaN,NaN
198108,16.72,1.00,389.385903480048,837.705717908564,7.39112439641297,594.093411955825,1.00,NaN,NaN
198109,16.52,1.21,389.182029811063,837.043181002083,7.5996823462057,594.542060860658,1.16,NaN,NaN
198110,15.38,0.33,388.156379794344,836.511369853303,7.93036395656002,595.480056273639,1.30,NaN,NaN
198111,12.41,0.43,386.911550441687,836.320249879034,8.26559009850232,596.714623945678,1.46,NaN,NaN
198112,12.85,0.54,385.227300102237,836.931943707584,8.50870427501102,598.138895841038,1.44,NaN,NaN
198201,14.32,0.32,382.64651170665,836.755564539576,8.61406741284639,599.470927727287,1.44,NaN,NaN
198202,14.73,0.53,385.439389259151,837.659690106959,8.86568554906958,601.148773831345,1.44,NaN,NaN
198203,13.95,0.11,384.801767545223,837.546832376319,9.03100386065147,602.027063894965,1.61,NaN,NaN
198204,13.98,0.85,383.945231259331,837.604428765466,9.32799125842287,603.999277221247,1.63,NaN,NaN
198205,13.34,0.74,383.729945923221,837.90798892866,9.35709047450906,605.373487283411,1.51,NaN,NaN
198206,14.07,0.73,383.729945923221,837.364609437317,9.57295082711821,606.566715764049,1.54,NaN,NaN
198207,13.24,0.62,383.514196109219,837.94701690303,9.83215819905385,607.486315590254,1.62,NaN,NaN
198208,11.43,0.41,382.64651170665,838.020440030024,9.84581139041208,607.942963583663,1.73,NaN,NaN
198209,10.85,0.10,382.428409112014,838.915525352953,10.130869482754,609.259864402733,1.64,NaN,NaN
198210,9.32,0.31,381.109708683819,839.353291858698,10.4104962797082,609.668005225229,1.78,NaN,NaN
198211,9.16,-0.21,380.666248977032,840.155784781731,10.7501125619091,609.535147757225,1.57,NaN,NaN
198212,8.91,-0.10,380.443779474821,840.579224682256,10.8486447071109,609.510358186747,1.58,NaN,NaN
198301,8.62,0.41,382.64651170665,840.682013393487,10.4196214824518,609.852361940139,1.25,NaN,NaN
198302,8.92,0.41,382.64651170665,840.655209131449,10.4353092177812,609.960120571256,1.32,NaN,NaN
198303,9.04,0.20,383.514196109219,841.70413094658,10.3158599112011,610.052072538442,1.00,NaN,NaN
198304,8.98,0.41,384.801767545223,842.314621343644,10.1671057855416,609.760226066926,0.94,NaN,NaN
198305,8.90,0.30,385.862222870103,842.90611867579,10.067150438644,609.510358186747,0.86,NaN,NaN
198306,9.66,0.30,386.702563949741,843.864769569464,10.0519311041393,610.092415001673,0.85,NaN,NaN
198307,10.20,0.60,388.156379794344,844.541788110557,9.43841941372275,611.071317492598,0.87,NaN,NaN
198308,10.53,0.30,388.977739648083,844.805745258138,9.46529924887063,612.001166384113,0.80,NaN,NaN
198309,10.16,0.40,390.801498403061,845.075419885967,9.15599565441949,612.201023695463,0.89,NaN,NaN
198310,9.81,0.50,391.800507710569,845.871626165726,8.83351500098279,613.005188686402,0.83,NaN,NaN
198311,9.94,0.49,392.395157629342,846.096140694619,8.46401967423459,613.958278256044,0.91,NaN,NaN
198312,10.11,0.30,392.592591059714,847.190289555643,8.30699653689674,614.98562211925,0.92,NaN,NaN
198401,9.90,0.69,394.352167248752,847.822364671752,8.02787655179175,615.451833354428,0.88,NaN,NaN
198402,10.04,0.29,395.508249488859,846.493100675343,7.80624250765884,617.259789826513,0.87,NaN,NaN
198403,10.59,0.39,395.8906591327,847.324130388705,7.75953084382458,618.994648535133,0.93,NaN,NaN
198404,10.90,0.48,396.271611974366,848.00726713128,7.74726343525084,620.639445864769,0.94,NaN,NaN
198405,11.66,0.38,396.651119071222,848.568188427698,7.44045262166847,622.578539901232,0.74,NaN,NaN
198406,12.08,0.38,397.217692824789,849.238807249727,7.22739133872796,623.623259451885,0.75,NaN,NaN
198407,12.03,0.48,397.59363311718,848.840269395298,7.49043624749939,624.676546322125,0.91,NaN,NaN
198408,11.82,0.38,397.781074596615,849.234706704354,7.49371052585282,625.350183504755,0.90,NaN,NaN
198409,11.58,0.38,397.40583963476,849.955861220443,7.34869178003988,625.998291311018,0.90,NaN,NaN
198410,10.90,0.38,397.968165390196,849.623509682476,7.35052929774862,626.911522292085,0.92,NaN,NaN
198411,9.82,0.19,398.154906807676,851.055118202769,7.18052027678024,627.83150238799,0.93,NaN,NaN
198412,9.33,0.38,398.527346716774,851.208014202942,7.29440308602648,628.321956384977,0.94,NaN,NaN
198501,9.02,0.28,398.341300151482,852.102583743641,7.34190455436914,628.264050881402,1.06,NaN,NaN
198502,9.29,0.56,397.968165390196,852.472475783158,7.24346251610432,628.837887087334,0.94,NaN,NaN
198503,9.86,0.37,398.713047791495,852.377150677636,7.23068118756937,629.692514091141,0.99,NaN,NaN
198504,9.14,0.28,398.341300151482,852.647002819645,7.27904899810112,628.637046464908,1.07,NaN,NaN
198505,8.46,0.37,398.527346716774,853.789737297453,7.20447090268497,628.96970178612,1.22,NaN,NaN
198506,7.80,0.28,398.527346716774,853.255459852894,7.3587613621537,629.227259577867,1.20,NaN,NaN
198507,7.86,0.27,398.154906807676,853.985447395932,7.3820672910163,630.205104893724,1.17,NaN,NaN
198508,8.05,0.36,398.527346716774,854.987333080487,7.10896774249508,630.753361900365,1.17,NaN,NaN
198509,8.07,0.18,398.713047791495,856.350409427949,7.1161727276649,631.640627648323,1.17,NaN,NaN
198510,8.01,0.45,398.527346716774,854.783878153062,7.14451762882604,631.391029949606,1.26,NaN,NaN
198511,7.88,0.54,399.083418585244,855.047321665104,6.99875145305033,632.112794179986,1.35,NaN,NaN
198512,7.67,0.27,399.452422693989,856.147798352654,6.99417295494783,632.419765905005,1.43,NaN,NaN
198601,7.73,0.45,400.551334851548,856.249155204352,6.68055055621261,632.702565449127,1.40,NaN,NaN
198602,7.61,0.27,400.003388275086,856.002276939159,7.18844646737735,632.736519183024,1.63,NaN,NaN
198603,7.03,0.27,399.63641538619,856.342771175577,7.15150998123187,633.608209188343,2.08,NaN,NaN
198604,6.44,0.35,400.186370942794,856.95579116221,7.12946230693171,634.081775241598,1.99,NaN,NaN
198605,6.65,0.18,400.369019395397,857.555643471315,7.18041658158056,634.115263974715,1.66,NaN,NaN
198606,6.73,0.26,399.82007016692,857.332774795981,7.20504047965855,634.730164014766,1.97,NaN,NaN
198607,6.27,0.35,400.369019395397,857.988626075466,7.04230121308062,635.046678080581,2.16,NaN,NaN
198608,5.93,0.35,400.733318523247,858.46462112733,6.88531527719001,635.430047316019,2.32,NaN,NaN
198609,5.77,0.35,400.914971615887,860.635724972394,7.01887748638034,635.879501873469,1.98,NaN,NaN
198610,5.72,0.35,401.277290852829,859.135401931593,6.95517904755476,635.86218585611,1.99,NaN,NaN
198611,5.80,0.26,401.638302075239,858.802437217683,6.87745502975538,637.063701326122,2.12,NaN,NaN
198612,5.87,0.26,402.713581252865,860.988175597016,6.64609521882456,639.931015291521,2.02,NaN,NaN
198701,5.78,0.26,402.356438016105,858.447793822183,6.64058227102528,641.70753609091,1.89,NaN,NaN
198702,5.96,0.26,403.777421073371,860.329749046837,6.60247477376135,641.331140529851,2.00,NaN,NaN
198703,6.03,0.34,403.777421073371,860.450785574295,6.59176658002851,641.514605780257,1.93,NaN,NaN
198704,6.50,0.60,404.480411666196,860.920703517866,6.31997050345244,641.697735051993,1.80,NaN,NaN
198705,7.00,0.34,405.178494780331,860.984529621261,6.31124591693887,642.038573125249,1.77,NaN,NaN
198706,6.80,0.17,405.525717351405,861.399317000995,6.18334392029688,642.512830957483,1.73,NaN,NaN
198707,6.68,0.34,406.388535473739,861.884684514274,6.06161698720622,642.271110570164,1.69,NaN,NaN
198708,7.03,0.34,406.902675423781,862.647799696622,6.03484100467096,642.3376825231,1.61,NaN,NaN
198709,7.67,0.42,407.584109065754,862.176939958534,5.91779086917033,643.579774210153,1.59,NaN,NaN
198710,7.59,0.50,408.933202039856,862.115673175826,5.99706246006522,643.912670391594,1.72,NaN,NaN
198711,6.96,0.25,409.600984154116,862.232768153222,5.83623693379791,643.829550182204,1.71,NaN,NaN
198712,7.17,0.25,410.26433650368,862.993241731189,5.74509852645181,644.261978113326,1.66,NaN,NaN
198801,6.99,0.41,409.933210373314,863.849004637242,5.74775355669634,644.578330943353,1.75,NaN,NaN
198802,6.64,0.25,410.26433650368,863.941082414049,5.71907293076695,644.752770797924,1.70,NaN,NaN
198803,6.71,0.41,410.594369806545,864.8045999835,5.68673343643777,645.293184533143,1.60,NaN,NaN
198804,7.01,0.49,411.414718951828,864.394918276048,5.44407881172114,646.370005885,1.49,NaN,NaN
198805,7.40,0.33,411.087386417331,865.041203520246,5.5991938614532,647.423014490594,1.50,NaN,NaN
198806,7.49,0.41,411.414718951828,865.368021186639,5.38885184361957,648.269442217694,1.56,NaN,NaN
198807,7.75,0.32,411.251186617755,865.608519028286,5.42884149097933,649.07387088942,1.46,NaN,NaN
198808,8.17,0.32,411.414718951828,866.065263741806,5.60327533265097,649.131516522085,1.44,NaN,NaN
198809,8.09,0.56,411.74098351531,865.787644838118,5.41489012791079,649.264884227469,1.54,NaN,NaN
198810,8.11,0.40,412.228393091134,866.600966965279,5.37453152873018,649.855319707706,1.68,NaN,NaN
198811,8.48,0.32,412.552017969055,866.852275277108,5.33036522419824,650.187508473764,1.61,NaN,NaN
198812,8.99,0.32,413.035499974513,867.395759534589,5.31552250004078,650.711351980167,1.62,NaN,NaN
198901,9.05,0.40,413.836144763888,867.575128715814,5.41534970418997,651.01095199261,1.68,NaN,NaN
198902,9.25,0.32,412.874598893943,867.363267849609,5.16425061923905,652.696327107886,1.57,NaN,NaN
198903,9.57,0.39,412.713438504509,867.299964255444,5.03542243177226,652.596763422833,1.65,NaN,NaN
198904,9.36,0.31,412.874598893943,867.892080790844,5.23449196779023,653.038187804016,1.71,NaN,NaN
198905,8.98,0.39,412.066187053947,867.774618973704,5.16303027357986,653.909450539602,1.77,NaN,NaN
198906,8.44,0.39,412.228393091134,867.970312087351,5.30424613895722,653.884868968427,1.98,NaN,NaN
198907,7.89,0.31,411.087386417331,868.267373101417,5.23929755499447,654.937888840365,2.11,NaN,NaN
198908,8.18,0.23,412.066187053947,869.222155071605,5.24378654382037,655.569822757459,1.92,NaN,NaN
198909,8.22,0.31,411.74098351531,869.035627042528,5.31691731749823,655.869413352051,1.74,NaN,NaN
198910,7.99,0.54,411.577984294217,868.968324363024,5.33769150880357,656.235934433988,1.65,NaN,NaN
198911,7.77,0.38,411.74098351531,869.017123320704,5.39566902284233,656.252883586571,1.64,NaN,NaN
198912,7.72,0.38,411.74098351531,869.841414276616,5.35514912005912,655.944525137503,1.54,NaN,NaN
199001,7.92,0.38,411.74098351531,870.340716292554,5.36584202872061,655.686357979913,1.43,0,NaN
199002,8.11,0.45,413.035499974513,869.833071418515,5.29074854824596,655.802757555848,1.43,-0.015,NaN
199003,8.35,0.60,413.516655674236,870.169570153491,5.2447913768571,656.086092023175,1.43,-0.0075806,NaN
199004,8.40,0.37,413.196142579341,870.360636611345,5.40951380432793,656.485643589243,1.35,-0.0174194,NaN
199005,8.32,0.30,413.516655674236,870.289237094824,5.3553414407473,656.319240121242,1.20,0,NaN
199006,8.10,0.52,413.836144763888,870.60599482462,5.24794342732912,656.527905444322,1.22,0,NaN
199007,7.94,0.52,413.516655674236,870.809450328964,5.50536060827792,656.27688996956,1.16,-0.0664516,NaN
199008,7.78,0.59,413.836144763888,870.83918961478,5.70521469957933,656.343230581621,1.11,-0.0335484,NaN
199009,7.76,0.37,413.676527810605,870.792924681121,5.85263559241254,656.185069732993,1.13,0,NaN
199010,7.55,0.36,413.035499974513,870.234407522035,5.92007619349974,655.902015961966,1.41,-0.011281,NaN
199011,7.31,0.29,411.903717481247,870.139631029486,6.15848338224796,656.127108960917,1.56,-0.0130424,NaN
199012,7.05,0.43,411.087386417331,869.776321517139,6.26357596993864,656.385552653213,1.55,-0.0956667,NaN
199101,6.64,0.65,410.429489307527,868.868970157136,6.36338374816403,655.548490637605,1.58,-0.1674193,-0.0325534
199102,6.27,0.50,409.767235231478,869.4853903328,6.55848278051103,655.507235631294,1.41,-0.2304378,-0.084809
199103,6.40,0.21,408.933202039856,870.655656299924,6.80143855257529,655.349171105223,1.37,-0.0363364,0.0175171
199104,6.24,0.28,409.43445622221,870.324112995101,6.66861586117521,654.705797045637,1.36,-0.0321398,-0.1287668
199105,6.13,0.28,410.098910494077,870.576186097066,6.92366218615268,654.111657552864,1.31,-0.1946344,0.0664314
199106,6.36,0.35,411.087386417331,870.59440359751,6.88033815927999,653.711179914934,1.28,-0.0090322,0
199107,6.31,0.35,411.577984294217,871.081729971432,6.80596730979596,653.159165845954,1.39,0.0087097,0.0837229
199108,5.78,0.42,411.74098351531,870.928354443513,6.86959968291716,652.356230614951,1.29,-0.0803226,0.0543584
199109,5.57,0.35,412.713438504509,870.976206466174,6.88669561784445,652.648021817517,1.39,0.0016129,0.0059631
199110,5.33,0.21,412.552017969055,870.572873467666,6.98188594621058,652.607017203924,1.36,-0.0025806,0.0185835
199111,4.89,0.35,412.390336446365,871.045468824853,7.04887885652047,652.138666656496,1.35,-0.1374193,-0.056155
199112,4.38,0.35,412.066187053947,871.216769433351,7.26173182593318,652.038545914307,1.53,-0.1206452,-0.0482108
199201,4.15,0.28,411.577984294217,872.664341559844,7.294457846473,651.251769102941,1.33,-0.1493548,0
199202,4.29,0.21,412.390336446365,872.777821348305,7.43198094444488,650.608296911267,1.28,0,0.0231061
199203,4.63,0.34,413.516655674236,872.959121579266,7.41356070342623,650.207014667042,1.21,0,0
199204,4.30,0.27,413.995507347415,873.043185084491,7.36461698516126,649.697104939637,1.21,-0.1493334,-0.1587459
199205,4.19,0.34,414.630430115281,873.557341608138,7.60542932742216,649.320906213778,1.22,-0.0467997,0.0203803
199206,4.17,0.20,414.946386144318,873.827060974696,7.81572330471201,649.06173073128,1.20,0.0061229,0
199207,3.60,0.34,415.888308335967,874.161592422883,7.66161337243219,648.744045762364,1.25,-0.2903225,-0.2210042
199208,3.47,0.20,415.418456257812,874.408969159975,7.60965065739855,648.410074167376,1.40,-0.0054839,-0.0232709
199209,3.18,0.14,415.418456257812,875.058801839419,7.61161391740142,648.576436891664,1.52,0.0148064,-0.0271099
199210,3.30,0.47,416.044436392662,875.395558388844,7.34069642103948,648.318380113424,1.40,0.0090646,0.0724546
199211,3.68,0.27,416.355963124357,875.565875882823,7.44699901121916,648.335196985372,1.29,0.0019355,0.0486496
199212,3.71,0.27,416.355963124357,876.22234712879,7.43422997339639,648.226601904304,1.35,-0.0029032,-0.0077253
199301,3.50,0.33,417.284762371004,876.07823005574,7.26246105919003,648.059655678872,1.38,-0.0070968,0
199302,3.39,0.33,417.592454921452,876.263038252427,7.14864002241978,647.751067950975,1.41,-0.0178571,0.0011683
199303,3.33,0.13,417.438726989564,875.993542766317,7.04210018818333,647.384439898427,1.36,-0.0021429,-0.0075519
199304,3.24,0.40,417.899203628239,876.664366138346,7.0848628134138,646.455715055673,1.41,0,0
199305,3.36,0.26,417.745946893261,877.011299705573,7.07776333704666,646.862996938134,1.33,-0.0083871,0.0143582
199306,3.54,0.20,417.592454921452,877.374057056216,7.04808710233288,647.220718127024,1.32,-0.0116129,0
199307,3.47,0.13,417.899203628239,877.864935137392,6.90124191441842,646.786951897184,1.29,0,0.0142984
199308,3.44,0.33,417.592454921452,877.964975931594,6.76058293922959,646.737258596992,1.37,0.0045161,0.0287205
199309,3.36,0.07,418.357569595004,878.538658728416,6.74103413064331,646.394947039593,1.41,0.0084839,0.0546538
199310,3.39,0.33,419.116874685764,878.693021021314,6.75295007447539,646.160879146695,1.35,0.007,0
199311,3.58,0.33,419.720194766181,878.973624502521,6.5854091017724,646.193681652476,1.28,0,-0.000067
199312,3.61,0.26,420.319896713418,879.324792762704,6.52373000053871,646.143692586543,1.25,-0.0032258,-0.0259071
199401,3.54,0.13,420.319896713418,879.597578068099,6.60816564060155,646.766766972149,1.21,-0.0067742,0
199402,3.87,0.19,420.469261939097,880.396484956666,6.56850515424469,646.907975961607,1.12,0,-0.017575
199403,4.32,0.32,421.803603456465,880.408495165358,6.49539877300614,648.018258921027,1.21,0,-0.0286798
199404,4.82,0.13,422.683374526818,880.829441191367,6.37799435006622,648.963037272718,1.22,0.052,0.1354298
199405,5.31,0.26,423.265617801961,880.651392053653,6.05219492426154,649.701628837127,1.24,0.0921935,0.0562643
199406,5.27,0.32,423.555473077362,881.247134048965,6.071491486738,650.407857073319,1.21,0.0258064,0
199407,5.48,0.19,423.988686751276,881.181612029734,6.08180510057251,651.600074985716,1.20,0,-0.0023166
199408,5.56,0.25,424.849524204936,881.837868096825,6.04303942106266,652.529355263894,1.17,0,0.0083418
199409,5.76,0.25,425.134831103177,881.987224487393,5.88490423904855,653.011932279265,1.16,-0.0039999,-0.0282588
199410,6.11,0.19,426.127043353808,882.607397500901,5.79305319407335,654.072692296391,1.18,-0.026,0
199411,6.54,0.25,426.969744969996,882.680797386757,5.59173863265879,655.109462065565,1.23,0.0426667,0.073367
199412,7.14,0.06,428.082412916472,882.946055362633,5.47930671234019,655.947358440143,1.26,0.0179784,-0.0389625
199501,7.05,0.44,428.220629939167,882.941664551137,5.58551326133386,657.534079852167,1.25,-0.0306451,0
199502,6.70,0.25,427.944004589878,882.755609809108,5.43995761268592,659.056200315597,1.22,0,-0.0274844
199503,6.43,0.31,428.220629939167,883.282111551842,5.41450934084234,660.083601934278,1.22,0.0025806,0.0226904
199504,6.27,0.31,427.944004589878,883.118607865782,5.76589486386605,660.773068333197,1.20,0.0174193,0
199505,6.00,0.19,428.220629939167,883.837773592202,5.63514876641057,662.031317773496,1.30,0,0.0170416
199506,5.64,0.25,428.771595520264,884.635304331433,5.62868987260229,662.646606194929,1.32,0,0
199507,5.59,0.19,428.082412916472,884.362952209427,5.68749386064998,663.740218865213,1.24,-0.1258065,-0.0934057
199508,5.75,0.25,429.182836675573,884.853801960263,5.6553016563898,664.330784622548,1.26,-0.0241935,0.007725
199509,5.62,0.25,430.135873160643,885.086150070472,5.63904955094223,664.771431356411,1.25,0.005,0.003399
199510,5.59,0.31,430.000279919529,884.695726424739,5.52156484523343,664.871249229504,1.33,0.025,0
199511,5.43,0.18,430.000279919529,885.526414940115,5.599710437812,665.758733609276,1.39,0,0.0297003
199512,5.31,0.06,430.406509320417,886.16194252506,5.60179909592411,666.066477450445,1.40,-0.0209677,-0.0393145
199601,5.09,0.37,429.728540621879,885.708813531495,5.6486396814864,667.020849735718,1.38,-0.0296774,0.0025242
199602,4.94,0.18,431.214050720972,886.474666090541,5.50048137673747,667.337381824112,1.29,-0.0193548,0
199603,5.34,0.24,430.945594183905,886.956689828315,5.49481904189818,667.795210150217,1.25,0.0019336,-0.0002516
199604,5.54,0.12,432.148013480585,887.325794922928,5.55809578064448,668.484919946927,1.25,0.0080564,0
199605,5.64,0.24,432.941668440158,887.455989603337,5.55335273478121,669.082985498116,1.20,0,0.0182615
199606,5.81,0.24,433.859707674655,887.573439281268,5.30677576908981,669.714535260521,1.26,0,0
199607,5.85,0.18,434.25058765116,887.782828360661,5.46379315480623,670.197265093937,1.27,-0.0280645,-0.0007187
199608,5.67,0.18,434.769395559338,888.126669836464,5.13375207006132,670.604293007625,1.24,-0.0019355,0.0184652
199609,5.83,0.30,435.54259528767,888.253050843362,5.18826896628629,672.026840487596,1.23,-0.0303333,-0.1128021
199610,5.55,0.18,435.414143118435,888.549626583563,5.21119766381809,672.988380586179,1.27,-0.0996667,0
199611,5.42,0.24,436.309862478836,888.798403559038,5.3597220884843,673.760732231987,1.32,-0.006,0.0017137
199612,5.47,0.12,437.197629882038,889.195163874524,5.36809929466447,674.565978923286,1.24,-0.0088387,0.0243609
199701,5.61,0.24,437.32381286408,889.667018146242,5.28437278525868,675.080902851941,1.27,-0.0051613,0
